,Kanji,Word,Meaning
1752,奥地,おくち,รอบนอก หรือ บริเวณที่ห่างไกลตัวเมือง หรือ ชายทะเล
1753,オワタ,おわた,จบกัน จมเกม (สแลงมาจาก 終わった)
1754,音声ガイド,おんせいがいど,อุปกรณ์บรรยายไร้สาย
1755,オーシャンビュー,おおしゃんびゅう,วิวทะเล หรือ ห้องริมอาคาร ที่มองเห็นทิวทัศน์ของชายหาดและท้องทะเล (Ocean View)
1756,おかか,おかか,ปลาโอแถบ หรือ ปลาทูน่าท้องแถบไสแผ่นบาง (ใช้โรยหน้าอาหารหรือต้มเป็นหัวน้ำเชื้อสำหรับทำซุป)
1757,お手手・御手手,おてて,มือ (ภาษาเด็กเล็ก)
1758,お殿様,おとのさま,คุณท่าน หรือ คุณชาย คำเรียกชายที่สถานะสูงศักดิ์
1759,お姫様 ,おひめさま ,คุณเจ้าหญิง (คำเรียกเจ้าหญิงแบบสุภาพมาก)
1760,お百度参り・御百度参り,おひゃくどまいり,การเข้าวัดหรือศาลเจ้าเพื่อขอพรสิ่งศักดิ์สิทธิ์หลายๆครั้ง 
1761,泳がせ捜査,およがせそうさ,1.การสอบสวนแบบเฝ้าจับตาดูพฤติกรรม และ ล่อให้ทำความผิด 2.การใช้มาตรการส่งมอบภายใต้การควบคุม (Controlled Delivery)
1762,応急給水槽,おうきゅうきゅうすいそう,ถังจ่ายน้ำฉุกเฉิน
1763,汚染する,おせんする,ปนเปื้อน
1764,億り人,おくりびと,"คนรวย,คนมีเงินมาก"
1765,お伺いを立てる,おうかがいをたてる,ตรวจสอบ หรือ คอนเฟริม์กับหัวหน้าก่อน
1766,落としどころ,おとしどころ,"จุดอะลุ่มอล่วย,ทางลง หรือ เงื่อนไขที่รับได้ทั้งสองฝ่าย"
1767,思い入れがある,おもいいれがある,มีความทรงจำ หรือ ความรู้สึกต่อสิ่งๆนั้น
1768,温情判決,おんじょうはんけつ,คำตัดสินที่ได้รับความเมตตา
1769,乙号証,おつごうしょう,1.เอกสารหลักฐานเพิ่มเติมฝั่งจำเลยที่ยื่นต่อศาล 2.(คดีอาญา) หลักฐานฝั่งจำเลยเช่น หลักฐานว่ามีคดีติดตัวมาก่อนหรือไม่ ที่ทางอัยการเรียกขอ
1770,乙第１号証,おつだいいちごうしょう,เอกสารหลักฐานฝั่งจำเลยหมายเลข 1 ที่ยื่นต่อศาล 
1771,重重,おもおも,1.ดูมีน้ำหนัก ราวกับว่ามันหนัก ดูหนัก 2.ดูหนักแน่น น่าเกรงขาม สุขุม
1772,落ち着きを取り戻す,おちつきをとりもどす,ดึงสติกลับคืนมา
1773,女の園,おんなのその,"ฮาเลม,สถานที่ที่เต็มไปด้วยผู้หญิง"
1774,面持ち,おももち,ใบหน้าแสดงความรู้สึก (โดยมากใช้กับอารมณ์บูด หรือ ไม่พอใจ)
1775,鷹揚,おうよう,"สบายๆ,ไม่จุกจิกกับเรื่องเล็กน้อย"
1776,大様,おうよう,"1.สบายๆ,ไม่เดือดร้อน,ไม่จู้จี้,ไม่จุกจิกกับเรื่องเล็กน้อย 2.เรื่อยๆ ไม่รีบ"
1777,おいちゃん,おいちゃん,"ลุง,คุณลุง"
1778,おっちゃん,おっちゃん,"ลุง,คุณลุง"
1779,尾鰭・尾びれ,おびれ,"ครีบหาง,หางปลา"
1780,お墨付きをもらう,おすみつきをもらう,"ได้รับการยืนยัน,ได้รับการันตีมา"
1781,お墨付きを得る,おすみつきをえる,"ได้รับการยืนยัน,ได้รับการันตี"
1782,お墨付き・御墨付き,おすみつき,"1.หนังสือราชการที่ลงตราประทับของโชกุน 2.หนังสือราชการ หรือ เอกสารที่ลงตราประทับรับรอง หรือ ยินยอม 3.ได้รับการรับรอง,ได้รับการการันตี,ได้รับการประกัน"
1783,おとり捜査班,おとりそうさはん,"สายล่อซื้อ,หน่วยล่อซื้อ"
1784,押収品,おうしゅうひん,"ของกลาง,ของกลางที่ยึด"
1785,小木,おぎ,ต้นไม้เล็ก
1786,恐ろしい形相,おそろしいけいそう,"สีหน้าน่ากลัว,หน้าตาน่ากลัว"
1787,追い酒,おいざけ,1.เหล้าที่ดื่มเพิ่มอีกตอนเมาแล้ว 2.การดื่มเหล้าเพิ่มตอนเมาแล้ว
1788,お目が高い,おめがたかい,"ตาถึง,สายตาเฉียบแหลม,สายตาดี (แยกแยะของดีหรือไม่ดีได้เก่ง)"
1789,大きな顔をする,おおきなかおをする,"1.อวดเบ่ง อวดดี 2.ไม่สำนึก,ไม่รู้หนาวรู้ร้อน"
1790,襲い掛かる・襲いかかる,おそいかかる,"เข้าทำร้าย,เข้าโจมตี (อย่างกะทันหัน)"
1791,畏れ多くも,おそれおおくも,"หวั่นเกรง,เกร็งๆ"
1792,畏れ多い,おそれおおい,"1.ขอเสียมารยาท,เป็นการเสียมารยาท 2.เป็นที่ทราบซึ้งในพระคุณ"
1793,恐れ多くも,おそれおおくも,"หวั่นเกรง,เกร็งๆ"
1794, 思いの丈,おもいのたけ,"ความจริงในใจ,ความรู้สึกในใจ"
1795,応訴,おうそ,"การอ้างสิทธิแย้ง,การฟ้องแย้ง"
1796,落とし子・落し子,おとしご,"1.ลูกนอกสมรส,บุตรนอกกฎหมาย,ลูกที่เกิดกับหญิงนอกกฎหมาย 2.สิ่งที่เกิดขึ้นตามมา,สิ่งที่เกิดขึ้นพ่วงตามมา"
1797,大形,おおがた,"ขนาดใหญ่,ชิ้นใหญ่ (ในหมวดหมู่เดียวกัน)"
1798,大一番,おおいちばん,"1.การแข่งขัน หรือ ศึกสำคัญ,ศึกตัดสิน 2.ขนาดใหญ่สุด,ชิ้นใหญ่สุด (ในหมวดหมู่เดียวกัน)"
1799,朧げながら,おぼろげながら,"อย่างไม่ชัดเจน,คลุมเคลือ,ไม่แน่นอน,ไม่เคลียร์"
1800,追っかけ・追っ掛け,おっかけ,"1.ติ่ง,แฟนคลับ(ศิลปิน,ดารา) 2.การวิ่งไล่,การวิ่งตาม 3.ฉากวิ่งไล่ตามในหนัง"
1801,戦く,おののく,"ตกใจ,สั่นไหว (เพราะความกลัว กังวล ตื่นเต้น หรือ หนาว เป็นต้น)"
1802,慄く,おののく,"ตกใจ,สั่นไหว (เพราะความกลัว กังวล ตื่นเต้น หรือ หนาว เป็นต้น)"
1803,大嘘,おおうそ,โกหกคำโต
1804,往査,おうさ,"การออกนอกสถานที่ไปตรวจสอบบัญชี,การเดินทางไปตรวจสอบบัญชี"
1805,臆測,おくそく,"คาดเดา,คาดการณ์ไปเอง,การเก็ง"
1806,臆測を呼ぶ,おくそくをよぶ,"เป็นที่คาดการณ์,เดากันว่า"
1807,おませ,おませ,"แก่นเกินอายุ,ไร้ยางอาย,แรด"
1808,衰え知らず,おとろえしらず,"ไม่เสื่อมถอย,ไม่เสื่อมคลาย,ยอดนิยมคงเดิม,ใช้งานได้ดีดังเดิม"
1809,思い込み,おもいこみ,"การหลงเชื่อ,การหลงคิด"
1810,応援上映,おうえんじょうえい,การฉายภาพยนต์รอบสำหรับแฟนๆ (ส่งเสียงกรี๊ด หรือ ส่งเสียงแสดงอารมณ์ได้)
1811,応援上映会,おうえんじょうえいかい,งานฉายภาพยนต์รอบสำหรับแฟนๆ (ส่งเสียงกรี๊ด หรือ ส่งเสียงแสดงอารมณ์ได้)
1812,おべっかを使う,おべっかをつかう,"เลียแข้งเลียขา,ประจบสอพลอ"
1813,男心,おとこごころ,"1.จิตใจชาย,หัวใจชาย 2.จิตใจความเจ้าชู้แบบผู้ชาย"
1814,男心と秋の空,おとこごころとあきのそら ,ความรักของผู้ชายเปลี่ยนแปลงง่าย (ดั่งท้องฟ้าในฤดูใบไม้ร่วง)
1815,女心と秋の空,おんなごころとあきのそら ,"อารมณ์ความรู้สึกของผู้หญิงเปลี่ยนแปลงง่าย,อารมณ์แปรปรวนของผู้หญิง (ดั่งท้องฟ้าในฤดูใบไม้ร่วง)"
1816,男心を悩殺する,おとこごころをのうさつする,เขย่าใจชาย
1817,男心をくすぐる,おとこごころをくすぐる,เขย่าใจชาย
1818,女の心は猫の目,おんなのこころはねこのめ,"อารมณ์ความรู้สึกของผู้หญิงเปลี่ยนแปลงง่าย,อารมณ์แปรปรวนของผู้หญิง (ดั่งนัตย์ตาของแมวที่เปลี่ยนไปมา)"
1819,お金をむしり取られる,おかねをむしりとられる,"ถูกรีดเงิน,ถูกรีดไถเงิน"
1820,押し歩き,おしあるき,"การลากเดิน,การเข็นเดิน"
1821,お金をすった,おかねをすった,"เสียเงิน,เสียพนัน"
1822,大忙し,おおいそがし,ยุ่งมากๆ
1823,思い切れば行動が早い,おもいきればこうどうがはやい,ถ้าได้ตัดสินใจแล้วจะลงมือทำทันที
1824,穏便に済ませられる,おんびんにすませられる,"จัดการให้จบได้อย่างสันติ,เครียล์ให้เรียบร้อยได้อย่างสันติ"
1825,大立ち回り,おおたちまわり,1.การต่อสู้อันดุเดือด 2.ฉากต่อสู้อันดุเดือดในละครคาบุกิ
1826,尾根筋,おねすじ,สันเขา
1827,折り返し階段,おりかえしかいだん,บันไดที่มีชานพักบันไดตรงกลาง
1828,同じ要領で,おなじようりょうで,"ด้วยวิธีเดียวกัน,ด้วยหลักการเดียวกัน"
1829,落ち着き,おちつき,"สติ,ความใจเย็น"
1830,落ち着きなく,おちつきなく,"อย่างไร้สติ,อย่างลุกลี้ลุกลน"
1831,横紋筋融解症,おうもんきんゆうかいしょう,กล้ามเนื้อลายสลาย หรือกล้ามเนื้อลายละลาย (Rhabdomyolysis) เป็นภาวะหรือกลุ่มอาการที่เกิดจากกล้ามเนื้อลายทั่วร่างกายได้รับบาดเจ็บรุนแรงเฉียบพลันที่ส่งผลให้เกิดการบาด เจ็บและ/หรือการตายของเซลล์เยื่อหุ้มกล้ามเนื้อลายและของเซลล์กล้ามเนื้อลาย ที่ส่งผลให้เกิดสารพิษและสารที่ก่อการอักเสบ ซึ่งสารเหล่านี้จะซึมเข้าสู่กระแสโลหิต 
1832,大きにお世話,おおきにおせわ,"ยุ่งไม่เข้าเรื่อง,ทำเกินจำเป็น,เสือก"
1833,大きに,おおきに,"1.อย่างมาก 2.มิน่า,เข้าใจล่ะ (ใช้ตอนตอบรับสิ่งที่คู่สนทนาพูด) 3.ขอบคุณ (ใช้กันมากในภาษาคันไซ)"
1834,奥まる,おくまる,"1.อยู่ด้านใน,อยู่ส่วนลึก 2.ดูหรูหรา,มีรสนิยม 3.ขี้อาย"
1835,趣深い,おもむきぶかい,"รสนิยมสูง,มีเอกลักษณ์เฉพาะ"
1836,奥深い,おくぶかい,"1.ส่วนลึก,อยู่ลึก,ลึกเข้าไป 2.ลึกซึ้ง,ล้ำลึก,ความหมายลึกซึ้ง"
1837,表立つ,おもてだつ,"1.ต่อหน้าผู้คน,เป็นที่รู้จักไปทั่ว 2.เป็นทางการ 3.รับรู้ไปทั่ว,ออกสู่สาธารณชน 4.เป็นคดีฟ้องร้อง"
1838,お香,おこう,"เครื่องหอม,ธูป,กำยาน"
1839,大人ぶる,おとなぶる,"ทำตัวแก่แดด,ทำตัวเป็นผู้ใหญ่ (ทั้งที่ยังเด็ก),ทำวางกล้าม"
1840,傍目•岡目,おかめ,"มองจากด้านข้าง,มองจากคนนอก"
1841,噯気,おくび,การเรอ
1842,置いてきぼり,おいてきぼり,"การชิ่งหนีโดยทิ้งทุกคนไว้,การทิ้งเอาไว้แล้วตัวเองหลบหนีไป,การปล่อยทิ้งไว้"
1843,趣を異にする,おもむきをことにする,"กลิ่นอาย หรือ รสนิยมที่ต่างกันออกไป,ได้อารมณ์อีกแบบหนึ่ง"
1844,お金を催促する,おかねをさいそくする,"ทวงเงิน,เร่งรัดเงิน"
1845,お金をドブに捨てる,おかねをどぶにすてる,"ใช้เงินมั่วซั่ว,ใช้เงินสะเปะสะปะ,ใช้เงินเรื่งไม่เป็นเรื่อง"
1846,晩い,おそい,"ดึกแล้ว,สายแล้ว,เย็นแล้ว "
1847,お終い,おしまい,"จบ,หมด,จบเห่,สิ้นสุด"
1848,お了い,おしまい,"จบ,หมด,จบเห่,สิ้นสุด"
1849,大喜利,おおきり•おおぎり,เกมถามกวน (เน้นเสียงฮา และ สร้างสรรค์)
1850,お世辞を言う,おせじをいう,"ยอ,พูดยอ"
1851,折れてくれる,おれてくれる,"ยอมอ่อนข้อให้,ยอมผ่อนให้"
1852,大型液晶,おおがたえきしょう,หน้าจอ LCD ใหญ่
1853,大型液晶モニター,おおがたえきしょうモニター,จอมอนิเตอร์ LCD ขนาดใหญ่
1854,オペ中,おぺちゅう,ระหว่างผ่าตัด;ระหว่างทำการผ่าตัด
1855,横隔神経 ,おうかくしんけい,ประสาทกะบังลม (phrenic nerve) 
1856,"<a href=""/dictionary/show/75333"">御聞き及び・御聞及び</a>",おききおよび,"(รูปยกย่องใช้พูดถึงว่าอีกฝ่ายคงทราบแล้ว) ทราบอยู่แล้ว,รับรู้แล้ว"
1857,驚くことなかれ,おどろくことなかれ,"อย่าตื่นตระหนก,ไม่ต้องตื่นตกใจ"
1858,疎か,おろか,"1.ไม่จำเป็นต้องพูดก็เข้าใจ....(ใช้ในรูป ...はおろか หรือ もおろか)  2.ลวกๆ,ไม่รอบคอบ 3. (คำพูด)ไม่เพียงพอ,ไม่สมบูรณ์"
1859,怒りっぽい人,おこりっぽいひと,"คนขี้โมโห,คนเจ้าอารมณ์"
1860,嚇かす,おどかす,1.ข่มขู่ 2.ทำให้ตกใจ
1861,お金を横領する,おかねをおうりょうする,"ยักยอกทรัพย์,ยักยอกเงิน"
1862,横領する,おうりょうする,"ช่วงชิง,แย่งชิง,ยักยอก"
1863,落ち着きを取り戻す,おちつきをとりもどす,"เย็นลง,ใจเย็นลง,ดึงสติกลับมา"
1864,お見舞い返し,おみまいかえし,การส่งของขวัญขอบพระคุณผู้ที่แวะมาเยี่ยมเราตอนเจ็บไข้ได้ป่วย 
1865,おべっか使い,おべっかつかい,"คนที่ชอบเลียแข้งเลียขา,คนที่ชอบประจบสอพลอ"
1866,"<a href=""/dictionary/show/75751"">母娘</a>",おやこ•ははこ,แม่ลูก (ลูกสาว)
1867,お正月ギフト,おしょうがつギフト,"ของขวัญปีใหม่,กระเช้าปีใหม่"
1868,お互いの安全配慮,おたがいのあんぜんはいりょ,ร่วมคำนึงถึงความปลอดภัย
1869,欧州標準化委員会,おうしゅうひょうじゅんかいいんかい,คณะกรรมการมาตรฐาน CEN (Committee on European Normalization) ของประเทศในกลุ่มยุโรป
1870,行いに応じた結果になる,おこないにおうじたけっかになる,ทำอย่างไรก็ได้อย่างนั้น
1871,大きなことを言う,おおきなことをいう,"คุยโว,พูดใหญ่โต,คุยเวอร์เกินจริง"
1872,おぉー,おぉー,ว้ายยย
1873,女をアピールする,おんなをアピールする,1.แสดงมายาหญิง 2.โชว์ความเป็นหญิง
1874,行いに応じた結果になる,おこないにおうじたけっかになる,ทำอะไรก็ได้อย่างนั้น 
1875,落とし蓋,おとしぶた,ฝาปิดอาหาร (มักใช้ปิดทับอาหารตอนต้ม หรือ นึ่ง) 
1876,奥行きにパスする,おくゆきにパスする,"จ่ายแนวลึก,จ่ายตัดแนวลึก"
1877,押し込み,おしこみ,"1 การยัดเข้าไป 2.การบี้,การบุกกดดัน "
1878,お団子サッカー,おだんごサッカー,ฟุตบอลที่เน้นตำแหน่งยืนให้กระชับ หรือ ยืนให้ใกล้กัน
1879,お零れ,おこぼれ,ของเหลือ
1880,怠りなく,おこたりなく,"โดยไม่บกพร่อง,โดยไม่ขาดตอน,โดยไม่หย่อนยาน"
1881,遅まきながら,おそまきながら,อาจช้าไปหน่อยแต่..... (ใช้พูดกับการกระทำของตนเอง ที่กว่าจะเริ่มลงมือ ) 
1882,お控え,おひかえ,"ใบเสร็จ,สำเนา"
1883,お抱え運転手,おかかえうんてんしゅ,"โชเฟอร์,คนขับรถ (Chauffeur)"
1884,思いを懸ける•思いをかける,おもいをかける,"1.หลงไหล,ปลื้ม 2.ทำให้เป็นห่วง"
1885,追い求める,おいもとめる,"1.ตามหา,วิ่งตาม 2.ตามไขว่คว้า,ตามถึงที่สุด"
1886,お通じ•御通じ,おつうじ,การขับถ่าย
1887,お通じが良すぎる,おつうじがよすぎる,"ท่อตรง (ถ่ายดีมาก,ถ่ายบ่อย) "
1888,大きな賭けに出る,おおきなかけにでる,"เดิมพันครั้งใหญ่,เสี่ยงครั้งใหญ่"
1889,おもてなし,おもてなし,"หัวใจของการบริการแบบญี่ปุ่น,การรับรองให้บริการด้วยความยินดีและเต็มใจ, การให้ความสำคัญด้านบริการ (おもてなし)"
1890,尾ひれが付く,おひれがつく,"เกินความเป็นจริง,เติมแต่งจนเกินจริง"
1891,尾鰭を付ける,おひれをつける,"พูดเกินจริง,เติมแต่งจนเกินจริง,ใส่ไฟจนเกินควร (เรื่องราว)"
1892,男が廃る,おとこがすたる,"เสียหน้าในความเป็นผู้ชาย,เสียเชิงชาย"
1893,女が廃る,おんながすたる,"เสียหน้าในความเป็นผู้หญิง,เสียเชิงหญิง"
1894,応援を頼む,おうえんをたのむ,ขอกำลังเสริม
1895,折り合いがつく,おりあいがつく,ตกลงกันได้
1896,折り合いを付ける,おりあいをつける,เจรจาหาข้อตกลง
1897,お流れ•御流れ,おながれ,"1.การยุติ,การล้มเลิก,การหยุดชะงักลง (ในสิ่งที่ดำเนินมาหรือ คาดการณ์ว่าจะเกิด เช่น งานต่างๆ การเซ็นสัญญา หรือ การเจรจา) 2.การรับจอกเหล้า เพื่อให้ผู้อาวุโสกว่ารินให้ "
1898,概ね合意,おおむねごうい,"คืบหน้าไปมากแล้ว,หลักๆตกลงกันได้แล้ว,ยอมรับในระดับหนึ่งแล้ว (เช่น รายละเอียดสัญญา หรือ การเจรจา)"
1899,虎魚・オコゼ,おこぜ,ปลาบู่หิน
1900,鰧・オコゼ,おこぜ,ปลาบู่หิน
1901,驚き呆れる,おどろきあきれる,"ตกตะลึง,งงงัน"
1902,応用が利く,おうようがきく,"ประยุกต์ใช้ได้,พลิกแพลงใช้"
1903,雄々しい,おおしい,"(นิสัย) แมน,ห้าวหาญ,สมเป็นชาย"
1904,男に二言はない,おことににごんはない,"ผู้ชายพูดคำไหนคำนั้น,ผู้ชายพูดแล้วต้องไม่คืนคำ"
1905,お食い初め,おくいぞめ,ประเพณีการฉลองอาหารมื้อแรกสำหรับทารกของญี่ปุ่น 
1906,恩着せがましく言う,おんきせがましくいう,"พูดจาทวงบุญคุณ,พูดเชิงทวงบุญคุณ"
1907,お腹に力を入れ続ける,おなかにちからをいれつづける,เกร็งหน้าท้อง
1908,横領罪,おうりょうざい,ความผิดฐานยักยอกทรัพย์
1909,億トレ,おくトレ,1.คนที่เทรดหลักร้อยล้านเยน 2.การเทรดหลักร้อยล้านเยน
1910,オミヤ,おみや,คดีที่ปิดไม่ลง หรือ คดีที่คลี่คลายไม่ได้ (ศัพท์ตำรวจ)
1911,オミヤ,おみや,ของฝาก (ภาษาเด็ก หรือ ภาษาที่ผู้หญิงใช้กัน)
1912,御宮・お宮,おみや,ศาลเจ้า
1913,汚名を着せる,おめいをきせる,"ป้ายสี,สาดโคลนใส่,ทำลายภายลักษณ์ (ทำให้เสียชื่อเสียง)"
1914,汚名を雪ぐ・汚名をすすぐ,おめいをすすぐ,"กู้ชื่อเสียง,กู้ภาพลักษณ์"
1915,汚名を晴らす,おめいをはらす,"กู้ชื่อเสียง,กู้ภาพลักษณ์"
1916,"<a href=""/dictionary/show/77854"">お拾い•御拾い</a>",おひろい,"เดิน,เดินเล่น (คำสุภาพ)"
1917,おなしゃす,おなしゃす,คำสแลงของ お願いします 
1918,オケる,おける,"ไปเกะ,ไปร้องคาราโอเกะ"
1919,思わずため息がでる,おもわずためいきがでる,ถอนหายใจโดยไม่รู้ตัว (จากความประหลาดใจ ตกใจ ท้อใจ เป็นต้น)
1920,温熱,おんねつ,"ความอุ่น,ความร้อน (ที่รู้สึกอุ่น)"
1921,温熱性,おんねつせい,"ความอุ่น,ให้ความอุ่น"
1922,温冷交代浴,おんれいこうたいよく,การสลับอาบน้ำเย็นและน้ำร้อน (เพื่อช่วยคลายกล้ามเนื้อ)
1923,お客様第一,おきゃくさまだいいち,"ลูกค้าต้องมาก่อน,ลูกค้ามาก่อนเสมอ"
1924,お皿,おさら,(กระดูก)ลูกสะบ้า กระดูกสะบ้า (Patella or kneecap)
1925,横紋筋,おうもんきん,กล้ามเนื้อลาย (Striated muscle)
1926,表前立て,おもてまえたて,แบบมีสาบหน้า (เสื้อเชิ๊ต)
1927,思いやりがある,おもいやりがある,"มีน้ำใจ,มีจิตใจดี,มีความเอื้อเฟื้อเผื่อแผ่,มีความเห็นอกเห็นใจผู้อื่น"
1928,大口貨物,おおぐちかもつ,สินค้าจำนวนมาก
1929,お待ちかね•お待ち兼ね,おまちかね,"รอมาเป็นชาติแล้ว,รอจนจะไม่รอแล้ว"
1930,汚点を残す,おてんをのこす,"ทิ้งรอยด่างพร้อย,เป็นตราบาปติดตัว"
1931,お互いに恨み合うのは止めよう,おたがいにうらみあうのはやめよう,อโหสิกรรมซึ่งกันและกัน
1932,落っこちる,おっこちる,"1.ตก,ตกหล่น,ร่วง 2.ตกหลุมรัก"
1933,思いを晴らす,おもいをはらす,"สลัดทุกข์,สลัดแค้น,สบายใจ"
1934,思い通りに,おもいどおりに,"ตามใจคิด,ดั่งที่คิด,ตามอำเภอใจ"
1935,お金を稼ぐ,おかねをかせぐ,"หาเงิน,ทำเงิน"
1936,"<a href=""/dictionary/show/78487"">瀉す</a>",おろす,"ท้องเสีย,ถ่ายท้อง "
1937,下ろし金,おろしがね,ตะแกรงขูดอาหาร
1938,卸し金,おろしがね,ตะแกรงขูดอาหาร
1939,恐れが高い,おそれがたかい,"น่ากังวลมาก,มีความเสี่ยงมาก,เสี่ยงมาก"
1940,置き配,おきはい,การส่งของโดยวางไว้ตามจุดที่ผู้รับกำหนด
1941,大底,おおぞこ,"จุดต่ำสุด,Bottom ของราคา (ศัพท์หุ้น)"
1942,落ち度なく,おちどなく,"อย่างดี,ไม่ให้ตกหล่น,ไม่ให้ผิดพลาด"
1943,お礼を弾む,おれいをはずむ,ขอบคุณเป็นอย่างมาก เช่น ตบรางวัลให้ หรือ กล่าวขอบคุณหลายครั้ง
1944,尾ぐされ病,おぐされびょう,โรคหางเปื่อย
1945,男受け,おとこうけ,เป็นที่นิยมของหนุ่มๆ
1946,男受けがいい,おとこうけがいい,"เป็นที่นิยมของหนุ่มๆ,หนุ่มๆชอบมาก"
1947,女受け,おんなうけ,เป็นที่นิยมของสาวๆ
1948,女受けがいい,おんなうけがいい,"เป็นที่นิยมของสาวๆ,สาวๆชอบมาก"
1949,俺コロナ,おれコロナ,การป่าวประกาศว่าตนเองติดไวรัสโควิด-19
1950,遅起き,おそおき,การตื่นสาย
1951,遅寝,おそね,"นอนช้า,นอนดึก"
1952,遅寝遅起き,おそねおそおき,นอนดึกตื่นสาย
1953,欧米化,おうべいか,1.ทำตามยุโรป หรือ อเมริกา 2.กลายเป็นยุโรป หรือ อเมริกา 
1954,置き忘れる,おきわすれる,ลืมวางไว้
1955,おしゃぶり,おしゃぶり,จุกหลอก (จุกนมดูด)
1956,雄ねじ•雄ネジ,おねじ,"น็อตตัวผู้,น๊อตตัวผู้,สกรูตัวผู้"
1957,憶測の域を出ない,おくそくのいきをでない,"นึกภาพไม่ออก,ไม่เห็นภาพ,ยังจินตนาการไม่ออก (เพราะไม่มีประสบการณ์ตรง หรือ ไม่เคยพบเจอมาก่อน)"
1958,大手チェーン店,おおてチェーンてん,ร้านแฟรนไชส์ขนาดใหญ่ที่มีสาขามาก เช่น ร้านโอโตยะ ร้านฮาจิบัง ราเมง เป็นต้น
1959,送り届ける,おくりとどける,"ส่งถึง,ส่งไปถึง"
1960,"<a href=""/dictionary/show/79650"">王制改革</a>",おうせいかいかく,การปฏิรูปสถาบันพระมหากษัตริย์ 
1961,追い詰められる,おいつめられる,"ถูกต้อน,ถูกบีบ"
1962,王室改革,おうしつかいかく,การปฎิรูปสถาบันกษัตริย์
1963,ヲタ活,おたかつ,กิจกรรมที่แฟนคลับศิลปินมักชอบทำ เช่น ไปดูคอนเสริต์ ไปงานจับมือ เป็นต้น (ย่อจาก オタク活動)
1964,オタ活,おたかつ,"กิจกรรมติ่ง,กิจกรรมที่แฟนคลับศิลปินมักชอบทำ เช่น ไปดูคอนเสริต์ ไปงานจับมือ เป็นต้น (ย่อจาก オタク活動)"
1965,オタク活動,おたくかつどう,กิจกรรมที่แฟนคลับศิลปินมักชอบทำ เช่น ไปดูคอนเสริต์ ไปงานจับมือ เป็นต้น (คำย่อ คือ ヲタ活)
1966,オタ活動,おたかつどう,"กิจกรรมติ่ง,กิจกรรมที่แฟนคลับศิลปินมักชอบทำ เช่น ไปดูคอนเสริต์ ไปงานจับมือ เป็นต้น (ย่อจาก オタク活動)"
1967,オツ,おつ,"1.คำย่อของ お疲れ様 ใช้เวลาทักทาย หรือ กล่าวลาจากหลังทำงาน เป็นต้น 2.ไม่ดี,น่าผิดหวัง"
1968,王室護持,おうしつごじ,"การปกป้องสถาบัน,การปกป้องสถาบันกษัตริย์"
1969,大口を叩く,おおぐちをたたく,"กร่าง,ปากกล้า,เบ่ง"
1970,大型船舶,おおがたせんぱく,เรือขนาดใหญ่ (ขนาดเกิน 20 ตัน)
1971,大型船,おおがたせん,เรือขนาดใหญ่ (ขนาดเกิน 20 ตัน)
1972,親に甘える,おやにあまえる,อ้อนพ่อแม่
1973,恩恵を受ける,おんけいをうける,"ได้บุญคุณ,ได้ผลตอบแทน"
1974,温度調節,おんどちょうせつ,การปรับอุณหภูมิ
1975,おけ湯・桶湯,おけゆ,การแช่น้ำร้อนในอ่างไม้
1976,桶風呂,おけふろ,การแช่น้ำร้อนในอ่างไม้
1977,大年増,おおどしま,"สาวใหญ่,สาวแก่ "
1978,おろしわさび,おろしわさび,"วาซาบิสด,วาซาบิขูดสด"
1979,"<a href=""/dictionary/show/80294"">措く</a>",おく,"1.เลิก,หยุด,ถอยห่างออก 2.เอาออก,ถอยออก"
1980,応用問題,おうようもんだい,1.คำถามทดสอบสิ่งที่ได้เรียนมา 2.โจทย์ปัญหา (ทางคณิตศาสตร์)
1981,お腹が減る・おなかが減る,おなかがへる,"หิว,หิวข้าว"
1982,"<a href=""/dictionary/show/80662"">思わしき</a>",おもわしき,"ดูแล้วเป็น,มองว่าเป็น,คิดได้ว่าเป็น  **ใช้บวกกับคำนาม"
1983,御眠,おねむ,"ง่วงนอน,ง่วง (มักใช้พูดกับเด็กเล็ก และ มักเป็นผู้หญิงใช้)"
1984,負い革・負革,おいかわ,"1.สายหนังคาดสำหรับรองรับน้ำหนักสิ่งของ 2.สายสะพายปืน,สายคาด,สายรัด"
1985,お得,おとく,"คุ้มค่า,คุ้ม"
1986,折り畳み式,おりたたみしき,"แบบพับได้,แบบม้วนได้"
1987,折り畳み式プロペラ,おりたたみしきプロペラ,"ใบพัดแบบพับได้,ใบพัดแบบม้วนเก็บได้"
1988,"<a href=""/dictionary/show/80879"">おでん</a>",おでん,โอเด้ง (Oden) อาหารต้มชนิดหนึ่งของญี่ปุ่นที่นำหัวไชเท้า ไข่ ชิกุวะ(ลูกชิ้นปลา) และวัตถุดิบ อื่น ๆ มาต้มในน้ำซุปที่ปรุงรสด้วยโชยู สาหร่ายคมบุและอื่น ๆ
1989,"<a href=""/dictionary/show/80967"">遅め</a>",おそめ,"1.อย่างช้า,สายกว่าปกติ 2.ช้ากว่าปกติ,ไม่รีบ"
1990,大型ショッピングセンター,おおがたショッピングセンター,"ศูนย์การค้าขนาดใหญ่,ห้างสรรพสินค้าขนาดใหญ่ (Mega Shopping Center)"
