,Kanji,Word,Meaning
1858,一針入魂,いっしんにゅうこん,ใส่ใจทำเต็มที่ มีสมาธิจดจ่อกับเรื่องที่ทำ
1859,一献,いっこん,1.เหล้า 1 แก้ว หรือ การดื่มเหล้า 2.เหล้าแก้วแรก 3.วงเหล้า
1860,異風,いふう,1.รสนิยม หรือ ธรรมเนียมแปลกๆ 2.รูปลักษณ์ไม่เหมือนทั่วไป
1861,意識がいく,いしきがいく,เอาแต่คิดไป มัวแต่คิดไป 
1862,意識が向く,いしきがむく,สนใจไปกับ... เอาแต่คิดไป 
1863,一択,いったく,1.ตัวเลือกเดียว 2.จำใจเลือก
1864,一芸,いちげい,ท่า ความสามารถ หรือ พรสวรรค์อะไรสักอย่างหนึ่ง
1865,一芸に秀でる,いちげいにひいでる,มีทักษะหรือพรสวรรค์สัก 1 อย่าง
1866,遺産相続手続き,いさんそうぞくてつづき,ทำธุรกรรมการสืบทอดมรดก
1867,印鑑登録原票,いんかんとうろくげんぴょう,เอกสารต้นฉบับแสดงตราประทับชื่อ
1868,居住証明,いじゅうしょうめい,ใบรับรองถิ่นที่อยู่
1869,印章証明,いんしょうしょうめい,ใบรับรองตราประทับ
1870,異業種交流会,いぎょうしゅこうりゅうかい,งานสังสรรค์แลกเปลี่ยนระหว่างคนที่ทำงานคนละแวดวงธุรกิจ
1871,いいね,いいね,"1.Like หรือ ปุ่มไลค์ใน facebook,Twitter,Instagram 2.การกด like ในการเล่นโซเชียล"
1872,いいねを押す,いいねをおす,"กด Like (ในการเล่น Facebook,Twitter,Instagram)
"
1873,意識を向ける,いしきをむける,มุ่งไปทาง ให้ความสนใจกับ(เรื่องนั้นๆด้วย)
1874,育児放棄,いくじほうき,การละทิ้ง หรือ เพิกเฉิยกับหน้าที่ที่ต้องเลี้ยงลูก 
1875,衣食住を提供する,いしょくじゅうをていきょうする,ให้เครื่องนุ่งห่ม อาหาร และที่อยู่อาศัย
1876,一斉摘発,いっせいてきはつ,การกวาดล้าง
1877,井戸元価格,いどもとかかく,ราคาเฉลี่ยเนื้อก๊าซ (Wellhead Price)
1878,井戸元台,いどもとだい,"แท่นหลุมผลิต แท่นผลิต (Wellhead Platform, WP) "
1879,逝き急ぐ,いきいそぐ・ゆきいそぐ,รีบตาย ตายเร็วไป
1880,生き急ぐ,いきいそぐ,รีบเกิด เกิดเร็วไป
1881,威圧感,いあつかん,ความน่าเกรงขาม ความรู้สึกน่าเกรงขาม
1882,命を繋ぐ,いのちをつなぐ,รอดชีวิต ต่อชีวิต
1883,委員会を設置して事実関係を調査する,いいんかいをせっちしてじじつかんけいをちょうさする,ตั้งคณะกรรมการตรวจสอบข้อเท็จจริง
1884,移動平均線の上に来る,いどうへいきんせんのうえにくる,(ราคาหุ้น) วิ่งมาบนราคาค่าเฉลี่ย ยืนเหนือราคาค่าเฉลี่ย
1885,移動平均線割れ,いどうへいきんせんわれ,ทะลุเส้นค่าเฉลี่ยลงมา (ศัพท์หุ้น)
1886,移動平均線で反転する,いどうへいきんせんではんてんする,ราคาดีดกลับเมื่อลงมาแตะเส้นค่าเฉลี่ย
1887,飲酒運転対策,いんしゅうんてんたいさく,มาตรการป้องกันการเมาแล้วขับ
1888,陰トンカチ・陰とんかち,いんとんかち,แท่งเทียนค้อน แท่งเทียน Hammer(แท่งลบ)
1889,域を出ない,いきをでない,เป็นแค่... อยู่ในระดับแค่....
1890,医師団,いしだん,คณะแพทย์ ทีมแพทย์
1891,いつまでも国民の父でいてもらいたい,いつまでもこくみんのちちでいてもらいたい,ขอให้อยู่เป็นร่มโพธิ์ร่มไทรของประชาชนตราบนานเท่านานเทอญ
1892,一次側,いちじがわ,ด้านปฐมภูมิ หมายถึง ด้านที่เป็นเบรกเกอร์ ด้านที่ไฟเข้า เช่น เบรกเกอร์ของบ้านพัก เมื่อปิดเบรกเกอร์ตัดไฟแล้ว แต่ด้านที่เป็นเบรกเกอร์ยังมีแรงดันไฟเรียกว่า 一次側 ส่วนอีกด้านที่เมื่อตัดไฟที่เบรกเกอร์แล้ว ไม่มีแรงดันไฟเรียกว่า 二次側 สรุปง่าย ๆ คือ ด้านที่ไฟเข้า คือ 一次側　ด้านที่ไฟออก คือ 二次側
1893,生きとし生けるもの,いきとしいけるもの,สิ่งมีชีวิตบนโลกใบนี้
1894,殷,いん,ราชวงศ์อิน หรือราชวงศ์ซาง (1600–1046 ปีก่อนคริสตกาล) เป็นราชวงศ์ในอดีตของประเทศจีน
1895,殷鑑遠からず,いんかんとおからず,ตัวอย่างดีๆอยู่รอบๆตัวเรา คนต้นแบบนั้นอยู่ไม่ไกลตัวเรา
1896,息が荒い,いきがあらい,หายใจแรง หายใจถี่
1897,遺棄罪,いきざい,ความผิดฐานทอดทิ้งไม่ดูแล (ผู้ที่เราควรต้องดูแลเลี้ยงดู เช่น พ่อแม่ )
1898,淫語,いんご,คำทะลึ่ง คำลามก
1899,一本線,いっぽんせん,1.เส้นเดียว หรือ หนึ่งเส้นตรง 2.(ศัพท์หุ้น) แท่งเทียนเต็มแท่ง
1900,飲尿,いんにょう,การกินเยี่ยว การกินปัสสาวะ
1901,いとも簡単,いともかんたん,อย่างง่ายมาก อย่างสบายๆ 
1902,いすゞ自動車,いすずじどうしゃ,รถยนต์อีซุซุ
1903,石畳,いしだたみ,บาทวิถี ทางเท้า ทางคอนกรีต
1904,院内感染,いんないかんせん,โรคติดเชื้อในโรงพยาบาล (Nosocomial infection in community hospital)
1905,息遣い・息使い,いきづかい,(สภาพ)หายใจเข้าออก 
1906,射止める,いとめる,1.ปลิดชีพ หมายชีวิต 2.แย่งชิงมา ทำให้สำเร็จ ไปให้ถึงจุดหมาย 
1907,医療器具,いりょうきぐ,อุปกรณ์เครื่องมือแพทย์
1908,医療機器,いりょうきき,อุปกรณ์เครื่องมือแพทย์
1909,意にも介さない,いにもかいさない,ไม่สนใจ ไม่แคร์ ไม่เล่นด้วย 
1910,一本背負い,いっぽんせおい,การทุ่มข้ามหลังเอาชนะ
1911,インタフェース,いんたふぇーす,"พื้นที่ร่วมของสองสิ่ง อินเตอร์เฟส (interface), จุดที่สองสิ่งสัมผัสกัน หมายถึง การเชื่อมต่อระหว่าง คอมพิวเตอร์ ที่ถ่ายโอนข้อมูลจากกันและกันได้ แต่มักนำมาใช้ในความหมายของ user interface ที่แปลว่า การติดต่อประสานระหว่างเครื่องคอมพิวเตอร์กับผู้ใช้ เช่น แป้นพิมพ์, จอภาพ ต่างก็เป็นตัวประสานกับผู้ใช้ทั้งสิ้น"
1912,インタロック,いんたろっく,"ประสานกันแน่น, ผูกเข้าไว้ด้วยกัน"
1913,いくら,いくら,ไข่ปลาแซลมอน อิคุระ
1914,石川門,いしかわもん,ประตูปราสาทอิชิคาว่า (Ishikawa-mon Gate)
1915,意識が戻る,いしきがもどる,สติกลับ กลับคืนสู่ปกติ(สติ)
1916,異体字,いたいじ,ตัวหนังสือคันจิที่เขียนแบบผิดรูป หรือ ผิดจากปกติ
1917,家制度,いえせいど,ระบบภายในบ้านหรือครอบครัวญี่ปุ่น (Japanese family system) 
1918,至らない点,いたらないてん,ข้อบกพร่อง ข้อด้อย
1919,至らぬ,いたらぬ,ได้ไม่ดี ไม่ได้ดั่งคาด ไม่สมหวัง
1920,躄機,いざりばた,เครื่องทอผ้า
1921,違法薬物使用疑惑,いほうやくぶつしようぎわく,มีข้อสงสัยว่าใช้สารเสพติดผิดกฎหมาย
1922,違法薬物,いほうやくぶつ,"สารเสพติดต้องห้าม,สารเสพติดผิดกฎหมาย"
1923,憤りを感じる,いきどおりをかんじる,รู้สึกไม่พอใจ รู้สึกขุ่นเคืองมาก
1924,異論を挟む,いろんをはさむ,คัดค้าน ไม่เห็นด้วย
1925,異論を差し挟む,いろんをさしはさむ,คัดค้าน ไม่เห็นด้วย
1926,息がない,いきがない,ไม่หายใจ ไม่มีลมหายใจ
1927,一心同体,いっしんどうたい,รวมใจเป็นหนึ่ง
1928,いやさ,いやさ,1.ไม่ใช่นะ (ใช้พูดตอนที่จะแย้งในสิ่งที่คนอื่นพูดและกล่าวความเห็นเราขึ้นมาแทน) 2.ไม่ใช่สิ (ใช้อุทานตอนที่จะบอกว่าที่เราพูดไปนั้นผิด ขอพูดใหม่)
1929,偽りの恋,いつわりのこい,รักลวงๆ รักหลอกๆ
1930,いい考えが閃く,いいかんがえがひらめく,ปิ๊งไอเดียดีๆขึ้นมา
1931,息をつく,いきをつく,ถอนหายใจ โล่งใจ
1932,一代雑種,いちだいざっしゅ,ลูกผสมช่วงที่ 1 หรือ F1( first filial generation)
1933,行ける口,いけるくち,"คอแข็ง, ดื่มเหล้าเก่ง"
1934,色に溺れる,いろにおぼれる,หลงใหล หรือ หมกหมุ่นในเรื่องเพศ
1935,生霊・生き霊,いきりょう,วิญญาณคนเป็น ดวงวิญญาณของคนเป็น
1936,石窯,いしがま,เตาพิซซ่าแบบไม้ฟืน
1937,異常なまで資産を所有している,いじょうなまでしさんをしょゆうしている,ร่ำรวยผิดปกติ มีทรัพย์สินมากผิดปกติ
1938,言い張る,いいはる,ยืนยัน 
1939,弥栄,いやさか,1.การรุ่งเจริญขึ้น 2.จงเจริญ ไชโย (คำอุทาน) 
1940,命知らず,いのちしらず,1.ไม่กลัวตาย ไม่หวงชีวิต บุ่มบ่าม 2.คงทน ทนทาน
1941,忌み言葉・忌み詞・忌言葉,いみことば,"คำที่ไม่ควรพูด,คำพูดที่ไม่เป็นมงคล,คำที่ไม่ถูกกาลเทศะ "
1942,嫌嫌・嫌々,いやいや,ฝืนทนทำ จำทนทำ 
1943,嫌々・嫌嫌,いやいや,อาการส่ายหน้าไม่เอา สะบัดหน้าไม่เอา
1944,勢いづく•勢い付く,いきおいづく,"1.ทำอย่างเต็มกำลัง ทำอย่างเต็มที่ 2.(สิ่งที่ทำอยู่ หรือ สภาพนั้นๆ) คึกคัก,มีชีวิตชีวา,กระชุ่มกระชวย"
1945,意に介さない,いにかいさない,ไม่อยู่ในสายตา ไม่สนใจ ไม่ให้ราคา
1946,色直し,いろなおし,การเปลี่ยนชุดหลายๆชุดของเจ้าสาวในงานแต่งงาน หรือ หลังจบงานแต่งงาน
1947,韋編三絶,いへんさんぜつ,การอ่านอย่างตั้งใจจดจ่อ การอ่านหลายรอบ 
1948,1株あたりの純利益,いちかぶあたりのじゅんりえき,กำไรต่อหุ้น (Earning per Share หรือ EPS)
1949,1株あたりの純資産,いちかぶあたりのじゅんしさん,มูลค่าตามบัญชีต่อหุ้น ( Book Value Per Share – BPS )
1950,異常報告,いじょうほうこく,การรายงานความผิดปกติ
1951,異常音,いじょうおん,เสียงผิดปกติ
1952,異音,いおん,เสียงผิดปกติ
1953,維持コスト,いじコスト,ต้นทุนในการบำรุงรักษา
1954,陰鬱,いんうつ,"มืดมน,หมองมัว"
1955,言い残す,いいのこす,1.พูดขาด พูดไม่ครบ 2.พูดทิ้งไว้ พูดลา
1956,言い漏らす,いいもらす,พูดขาด พูดไม่ครบ 
1957,委任者,いにんしゃ,ผู้มอบอำนาจ
1958,市場機構,いちばきこう,องค์การตลาด (The Marketing Organization)
1959,癒し系,いやしけい,"แนวผ่อนคลาย,แนวอยู่ด้วยแล้วสบายใจ,ประเภทปลอบประโลม ดูแล "
1960,逸走,いっそう,การวิ่งหนี
1961,異動処分,いどうしょぶん,ถูกลงโทษย้าย (แผนก) 
1962,逸脱行為,いつだつこうい,พฤติกรรมนอกลู่นอกทาง สิ่งที่คนทั่วไปไม่ทำกัน
1963,意気消沈,いきしょうちん,ห่อเหี่ยว ไม่ร่าเริง หมดกำลังใจ
1964,意気衝天,いきしょうてん,สภาพที่เต็มเปี่ยมไปด้วยความร่าเริง มั่นใจ และ ภูมิใจ
1965,意気昂然,いきこうぜん,สภาพที่เต็มเปี่ยมไปด้วยความร่าเริง มั่นใจ และ ภูมิใจ
1966,いびり,いびり,การกลั่นแกล้ง การรังแก
1967,命の綱,いのちのつな,ของที่จำเป็นสำหรับการดำรงชีวิต
1968,色の白いは七難隠す,いろのしろいはしちなんかくす ,ผิวขาวเป็นต่อ (หากผิวขาวสวยซะอย่างต่อให้มีข้อด้อยอื่นบนรูปร่างก็ซ่อนมันได้)
1969,委託契約,いたくけいやく,"สัญญาจ้างเหมา, สัญญามอบหมายงาน (consignment contract)"
1970,遺伝子工学,いでんしこうがく,พันธุวิศวกรรม (genetic engineering)
1971,一個残し,いっこのこし,การเหลือชิ้นสุดท้ายไว้ (ชิ้นสุดท้ายเกรงใจ)
1972,意地っ張り,いじっばり,ดื้อรั้น หัวแข็ง 
1973,一本化,いっぽんか,การรวมเข้าด้วยกัน การผนวกเข้าด้วยกัน
1974,色味,いろみ,สี เฉด โทน
1975,飲料品,いんりょうひん,เครื่องดื่ม
1976,命に別状なし,いのちにべつじょうなし,ไม่ถึงแก่ชีวิต ไม่ถึงแก่ความตาย ไม่ถึงชีวิต ไม่ถึงตาย
1977,熱り立つ・いきり立つ,いきりたつ,โกรธจัด โมโหจัด
1978,医学管理料,いがくかんりりょう,ค่าจัดการทางการแพทย์
1979,いけいけ,いけいけ,บุกเข้าไป ลุยเข้าไป 
1980,一発退場,いっぱつたいじょう,โดนใบแดงไล่ออกทันที (ไม่ใช่ใบเหลือง 2 ใบ)
1981,1点のビハインドを背負う,いってんのビハインドをせおう,"ตามหลังอยู่ 1 ลูก,ตามหลังอยู่ 1 แต้ม"
1982,一般工業区,いっぱんこうぎょうく,เขตอุตสาหกรรมทั่วไป
1983,入り待ち,いりまち,การรอศิลปินเข้าคอนเสริต์
1984,好い子・いい子・良い子,いいこ,1.เด็กดี เด็กนิสัยดี 2.คนที่ประพฤติตนเพื่อให้คนมองว่าเรานิสัยดี
1985,色気より食い気,いろけよりくいけ,ความอยากอาหารมากกว่าความใคร่
1986,1.5列目,いってんごれつめ,หน้าต่ำ (ศัพท์ฟุตบอล)
1987,いい加減目を覚まして,いいかげんめをさまして,ตาสว่างซะที
1988,言い逃れするな,いいのがれするな,อย่าแถ อย่าปัด อย่าบ่ายเบี่ยง
1989,意図したとおり,いとしたとおり,เป็นไปตามเป้าหมาย เข้าเป้า
1990,"<a href=""/dictionary/show/70516"">遺灰</a>",いはい,เถ้าถ่านของศพที่เผาแล้ว (อังคาร)
1991,威光に与りたく頓首再拝する,いこうにあずかりたくとんしゅさいはいする,ด้วยเกล้าด้วยกระหม่อมขอเดชะ
1992,生き別れ,いきわかれ,พลัดพรากจากกัน 
1993,射貫く,いぬく,ยิงทะลุ แทงตัดหลัง
1994,一生の不覚,いっしょうのふかく,พลาด หรือ ประมาทครั้งใหญ่ในชีวิต
1995,イガイガする,いがいがする,"รู้สึกเหมือนมีอะไรทิ่มแทงอยู่,เจ็บแปลบๆ"
1996,イカレポンチ,いかれぽんち,ไอ้บ้า ไอ้งั่ง ไอ้โง่
1997,生き地獄,いきじごく,ทรมาน หรือ โหดร้ายเหมือนตกนรกทั้งเป็น
1998,意識がある,いしきがある," มีสติ,รู้สึกตัว"
1999,意識がない,いしきがない,"ไม่มีสติ,ไม่รู้สึกตัว"
2000,意識を確認する,いしきをかくにんする,"ตรวจสอบสติ,เชคความรู้สึกตัว (ว่ามีหรือไม่)"
2001,陰圧,いんあつ,ความดันลบ (Negative pressure) หมายถึง ความดันภายในห้องน้อยกว่าความดันบรรยากาศ หรือ ความดันนอกห้อง
2002,異端者,いたんしゃ,"พวกนอกรีต,คนนอกรีต"
2003,行先提示版,いきさきていじばん,"ป้ายบอกจุดมุ่งหมายปลายทาง,ป้ายตารางเวลาการเดินทาง (Destination board)"
2004,行先案内板,いきさきあんないばん,"ป้ายแนะนำการเดินทางด้วยรถไฟ,ป้ายแนะนำการเดินรถ"
2005,言うことを聞かない,いうことをきかない,1.ไม่ฟัง ไม่เชื่อฟัง 2.ต่อต้าน 3.เสีย
2006,一般社団法人　,いっぱんしゃだんほうじん,องค์กรที่จัดตั้งขึ้นโดยไม่จำเป็นต้องหวังผลกำไร มีสถานะเป็นนิติบุคคล (General incorporated association)
2007,命の洗濯,いのちのせんたく,หาความสุข (ปลดปล่อยความเครียด หรือ ปลดปล่อยความทุกข์)
2008,一般論,いっぱんろん,หลักการทั่วไป
2009,医院,いいん,คลีนิก
2010,遺産管理人,いさんかんりにん,ผู้จัดการมรดก
2011,胃腸障害,いちょうしょうがい,กระเพาะอาหารกับลำไส้ผิดปกติ
2012,一次団体,いちじだんたい, สำนักงานใหญ่ หรือ กลุ่มแม่ของแก๊งยากูซ่า
2013,一級河川,いっきゅうかせん,"แม่น้ำสายเศรษฐกิจ,แม่น้ำสายหลัก (ที่ได้รับการรับรองและคุ้มโดยรัฐบาล)"
2014,移流,いりゅう,"การนำตามแนวนอน, การเคลื่อนตามแนวนอนของอากาศ"
2015,命網,いのちづな,สายสลิง
2016,イージス艦,いいじすかん,เรือเอจิส
2017,移動入浴車,いどうにゅうよくしゃ,รถอาบน้ำเคลื่อนที่
2018,移転価格文書,いてんかかくぶんしょ,เอกสารกำหนดราคาโอนที่ใช้ (Transfer Pricing Documentation)
2019,移転価格,いてんかかく,ราคาโอน หรือกำหนดราคาโอน (Transfer Pricing) คือ การทำเกี่ยวกับเรื่องราคาโอนภายในระหว่างบริษัทแม่กับบริษัทลูก เพื่อจัดสรรส่วนแบ่งกำไรหรือต้นทุนในการเลี่ยงภาษี(จ่ายภาษีให้น้อยที่สุด)
2020,痛みなくして得るものなし,いたみなくしてえるものなし,"ไม่เจ็บ ก็ไม่โต,ไม่เจ็บ ไม่จำ,ไม่เจ็บ ก็ไม่ได้เรียนรู้,ไม่ยอมลำบาก ก็ไม่ได้มา (No Pain, No Gain)"
2021,言い負かす,いいまかす,พูดเอาชนะ
2022,言い伏せる,いいふせる,พูดเอาชนะ
2023,色めき立つ,いろめきだつ,"(ออกอาการ) ครึกครื้น,ตื่นเต้น"
2024,色めき,いろめき,"1.การออกอาการครึกครื้น,ตื่นเต้น 2.มีสีสัน"
2025,意味ありげ・意味有りげ,いみありげ,"มีนัยยะ,น่าจะมีความหมายซ่อนไว้"
2026,イソ弁,いそべん,ทนายที่ทำงานในสำนักกฎหมาย คำว่า イソ มาจาก 居候 (いそうろう) ที่หมายถึง การไปพำนักอาศัย
2027,歪める,いがめる,1.บิด ทำให้เสียทรง2.กลั่นแกล้ง 3.ขโมย กรรโชก 4.แย่งผู้หญิงมาเป็นของตน
2028,出で立ち,いでたち,"1.การแต่งกาย รูปลักษณ์ ชุดเสื้อผ้าที่สวยใส่ 2.ออกเดินทาง 3.เข้าสังคม,มีหน้ามีตาในสังคม 4.ออกประตู จุดที่ออกจากประตู 5.อาหารการกินตอนเดินทาง"
2029,言い淀む・言いよどむ,いいよどむ,"พูดสะดุด,พูดติดขัด,พูดไม่ลื่น"
2030,一点を見つめる,いってんをみつめる,"จ้องจุดเดียว,เพ่งไปจุดเดียว"
2031,息を凝らす,いきをこらす,"สงบนิ่ง,ใจเย็น,นิ่งขรึม"
2032,息を詰める,いきをつめる,"สงบนิ่ง,ใจเย็น,นิ่งขรึม"
2033,訝しむ,いぶかしむ,"เคลือบแคลง,สงสัย"
2034,一字下げ,いちじさげ,การพิมพ์ หรือ เขียนโดยเว้นช่องว่าง 1 ช่อง 
2035,石鍋,いしなべ,หม้อหิน
2036,石鍋ラーメン,いしなべラーメン,ราเมนหม้อหิน
2037,異例ともいえる・異例とも言える,いれいともいえる,"เรียกได้ว่าเป็นกรณีที่แปลกประหลาด,พูดได้ว่าเกิดขึ้นไม่บ่อยนัก"
2038,意識向上,いしきこうじょう,"การสร้างจิตสำนึก,การพัฒนาจิตสำนึก"
2039,引用方法,いんようほうほう,วิธีให้แหล่งที่มา
2040,一次関数,いちじかんすう,ฟังค์ชั่นเชิงเส้น (Linear function)
2041,威勢を張る,いせいをはる,"วางกล้าม,ทำเป็นเก่ง"
2042,生簀・生け簀,いけす,"คอกเลี้ยงปลา,คอกเพาะพันธ์ปลา"
2043,医療証,いりょうしょう,ใบสำคัญรับสิทธิพิเศษค่ารักษาพยาบาล โดยแบ่งหลักๆเป็น 3 สิทธิิ 1.สำหรับผู้สูงอายุ 2.สำหรับผู้พิการ 3.สำหรับพ่อแม่ที่เลี้ยงดูบุตรเพียงลำพัง
2044,胃粘膜,いねんまく,เยื่อบุกะเพาะอาหาร (Gastric mucosa)
2045,息が切れる,いきがきれる,"1.หายใจขัด,คราง,หอบ 2.ล้มเลิกกลางคัน 3.ตาย"
2046,一等書記官,いっとうしょきかん,เลขานุการเอก (first secretary)
2047,生き永らえる,いきながらえる,"รอดชีวิตต่อไป,มีชีวิตอยู่ต่อไป"
2048,生き長らえる,いきながらえる,"รอดชีวิตต่อไป,มีชีวิตอยู่ต่อไป"
2049,居場所が割れる,いばしょがわれる,"รู้ที่หลบซ่อน,เจอที่หลบซ่อนละ (ศัพท์ที่ตำรวจใช้เวลาเจอที่หลบซ่อนผู้ร้าย)"
2050,遺留物,いりゅうぶつ,"ของที่เหลือทิ้งไว้,ของที่วางทิ้งไว้"
2051,何れ,いずれ,"อันใดอันหนึ่ง,อีกไม่นาน,ซักวันหนึ่ง"
2052,意見箱,いけんばこ,"กล่องเสนอความคิดเห็น,กล่องรับความคิดเห็น"
2053,いかり肩,いかりがた,ไหล่ตั้ง
2054,一切皆苦,いっさいかいく,ทุกสิ่งอย่างล้วนไม่เป็นดังใจคิด
2055,一日の長,いちじつのちょう,"1.อายุมากกว่าเล็กน้อย 2.(ประสบการณ์ หรือ ความสามารถ)มากกว่า,เหนือกว่า"
2056,一日の長がある,いちじつのちょうがある,มีประสบการณ์ หรือ ความสามารถเหนือกว่า
2057,板付き,いたつき,"การ Stand by หน้ากล้อง, การ Stand by หน้าฉาก"
2058,一酸化硫黄,いっさんかいおう,sulfur monoxide เป็นก๊าซมีสูตรโมเลกุลคือ SO1
2059,イチボ,いちぼ,"เนื้อสันสะโพก,เนื้อส่วนสะโพก"
2060,一層の事,いっそのこと,"1.อย่างเต็มที่,อย่างเต็มกำลัง,อย่างเด็ดเดี่ยว 2.คาดหวังให้ออกมาแบบสุดโต่ง,แบบขำๆ,เอาฮา"
2061,石狩鍋,いしかりなべ,อิชิคาริ-นาเบะ หรือ หม้อไฟที่มีพระเอกคือปลาแซลมอน ซึ่งชื่อเมนูนี้ได้มาจากแม่น้ำอิชิคะริซึ่งโด่งดังเรื่องการจับปลาแซลมอน (ส่วนชื่อเรียกหม้อไฟแบบพื้นเมืองก็คือ โทคะจินาเบะ) ส่วนผมหลักๆ ในหม้อไฟจะมีปลาแซลมอนหั่นเป็นชิ้นหนาๆ เต้าหู้ หัวหอม กระหล่ำปลี เห็ดชิตาเกะ แครอท หัวไชเท้า ต้นหอม สามารถใส่อาหารทะเลอื่นๆ ลงไปด้วยก็ได้นะคะ และน้ำซุปเค้าใช้มิโสะค่ะ เมนูนี้มีวิวัฒนาการมาจากอาหารพื้นบ้านของชาวไอนุในสมัยก่อน
2062,遺留品,いりゅうひん,"ของที่ลืมไว้,ของที่ทิ้งไว้ก่อนตาย"
2063,色狂い,いろぐるい,"บ้ากาม,บ้าผู้หญิง"
2064,一過,いっか,1.ผ่านไป 2.ชั่วคราว ชั่วครู่ ถ้าใช้กับโรคเจ็บ จะหมายถึง โรคนั้นๆ เป็นแล้วเด๋วหายไปเอง
2065,一世帯,いっせたい,หนึ่งครอบครัว
2066,意識が飛ぶ,いしきがとぶ,"ไม่ได้สติ,สติหาย,สติลอย,สติลอยไป"
2067,引用ツイート,いんようツイート,"(ศัพท์ทวิตเตอร์)การโควททวิต (Quote) ,การรีทวิตพร้อมคอมเมนต์,แชร์ข้อความพร้อมคอมเมนต์ (retweet with comment)"
2068,言わんこっちゃない,いわんこっちゃない,"เห็นไหม,บอกแล้วไง"
2069,陰キャラ,いんきゃら,"พวกเนิร์ด,เด็กเนิร์ด,พวกนิสัยเงียบๆ ติ๋มๆ,คนนิสัยเงียบขึม"
2070,陰キャ,いんきゃ,"พวกเนิร์ด,เด็กเนิร์ด,พวกนิสัยเงียบๆ ติ๋มๆ,คนนิสัยเงียบขึม"
2071,移動販売,いどうはんばい,การขายของแบบเคลื่อนที่ เช่น รถขายของ
2072,言わんとする,いわんとする,"พยายามจะพูด,พยายามจะสื่อ"
2073,イカ墨•イカスミ,いかすみ,หมึกปลาหมึก
2074,一部繰り上げ返済,いちぶくりあげへんさい,"การโปะหนี้บางส่วน,การจ่ายโปะบางส่วน (การผ่อนจ่ายเกินจากส่วนที่ธนาคารกำหนด) "
2075,一夜を過ごす,いちやをすごす,"ใช้ชีวิตข้ามคืน,พักแรมข้ามคืน"
2076,一本道,いっぽんみち,"ตรงยาวอย่างเดียว,ถนนเส้นเดียว(ไม่มีแยกหรือเลี้ยว) "
2077,怒りを溜めに溜めて来る,いかりをためにためてくる,โกรธสะสมเรื่อยมา
2078,言わしめる,いわしめる,ให้พูด (เหมือนกับ  言わせる)
2079,厭わない,いとわない,"ไม่ลังเล,ไม่รังเกียจ"
2080,言いあぐねる,いいあぐねる,"ลำบากใจพูดไม่ได้,ลำบากใจไม่รู้จะพูดยังไงดี"
2081,違法すれすれ•違法スレスレ,いほうすれすれ,"โซนสีเทา,หมิ่นเหม่จะผิดกฎหมาย,หวิดจะขัดกับกฎหมาย"
2082,一押し,いちおし,"ที่แนะนำที่สุด,แนะนำอันดับหนึ่ง"
2083,医療法人,いりょうほうじん,นิติบุคคลทางการแพทย์
2084,いい加減にする,いいかげんにする,"ทำแบบลวกๆ,ทำแบบขอไปที "
2085,いい加減にしなさい,いいかげんにしなさい,(ใช้พูดตอนโมโหกับการกระทำของคู่กรณี ) 1.พอเหอะ! พอกันที! 2.มันชักจะมากไปหน่อยแล้วนะ
2086,いい加減にしろ,いいかげんにしろ,(ใช้พูดตอนโมโหกับการกระทำของคู่กรณี ) 1.พอเหอะ! พอกันที! 2.มันชักจะมากไปหน่อยแล้วนะ
2087,意を汲む,いをくむ,คำนึงถึงความรู้สึกนึกคิดของอีกฝ่าย
2088,五十路,いそじ,อายุ 50 ปี
2089,要らぬお節介•いらぬお節介,いらぬおせっかい,"ยุ่งไม่เข้าเรื่อง,ทำเกินจำเป็น,เสือก"
2090,些かも・聊かも,いささかも,"ไม่เลย,ไม่แม้แต่น้อย (ใช้กับประโยคปฎิเสธ)"
2091,言いな,いいな,"จงพูด,พูดมา ( เหมือนกับ 言いなさい)"
2092,色里,いろざと,แหล่งที่เที่ยวกลางคืน(พวกเล้า หรือ อาบอบนวด)
2093,偽らざる,いつわらざる,"อย่างตรงไปตรงมา,อย่างแท้จริง (มาจาก 偽らない)
"
2094,偽らざる気持ちで,いつわらざるきもちで,ด้วยความรู้สึกตรงไปตรงมา
2095,偽らざる思い,いつわらざるおもい,"ความรู้สึกที่แท้จริง,ใจจริง"
2096,一瞥する,いちべつする,"ชำเลืองมอง,มองแวบเดียว,มองผ่าน ๆ"
2097,いたずら好き,いたずらすき,"(นิสัย)ซน,ซุกซน,ชอบแกล้ง"
2098,謂れはない,いわれはない,"ไม่มีเหตุผล หรือ หลักฐาน(ที่จะถูกกล่าวหาเช่นนั้น),ไม่สมเหตุสมผล"
2099,一拍,いっぱく,1.การประสานมือตบหนึ่งจังหวะ 2.ความยาวของโน็ตหนึ่งจังหวะ 3.การเว้นหนึ่งจังหวะ
2100,一拍遅れ,いっぱくおくれ,การช้าไปหนึ่งจังหวะ
2101,一酸化炭素中毒,いっさんかたんそちゅうどく,พิษของคาร์บอนมอนอกไซด์
2102,胃の底がひやりとする,いのそこがひやりとする,เสียววูบที่ท้อง (ด้วยความกลัว หรือ ตื่นเต้นมาก)
2103,いい添える•言い添える,いいそえる,พูดเสริม
2104,言いたげ,いいたげ,"ทำท่าเหมือนอยากจะพูด,ท่าทางเหมือนอยากจะพูด"
