,Kanji,Word,Meaning
1655,悪事千里を走る,あくじせんりをはしる ,"ปิดควันไฟไม่มิด, เมื่อเกิดเรื่องไม่ดีขึ้น ข่าวลือนั้นก็จะแพร่กระจายไปไกล"
1656,頭隠して尻隠さず,あたまかくしてしりかくさず,"ช้างตายทั้งตัวเอาใบบัวมาปิด, คนที่ตั้งใจจะปกปิดความผิดพลาดหรือความบกพร่องของตน แต่ก็ปิดไม่มิด มีบางส่วนเผยให้คนอื่นเห็นและจับผิดได้"
1657,後足で砂をかける,あとあしですなをかける,"ทำคุณบูชาโทษ, ทำความดีแล้วได้รับผลร้ายตอบแทน"
1658,危ない橋を渡る,あぶないはしをわたる,"ว่ายน้ำหาจระเข้, การกระทำที่เสี่ยงอันตราย"
1659,雨の後は上天気,あめのあとはじょうてんき,"ฟ้าหลังฝน,หลังจากเรื่องที่เลวร้ายผ่านไป จะมีเรื่องที่ดีงามมากกว่าเดิมเกิดตามมาเสมอ"
1660,青葉,あおば,ใบไม้เขียวสด
1661,跡継ぎ,あとつぎ," ทายาท, ผู้สืบสกุล, ผู้รับมรดก, ผู้สืบสันดาน, ผู้สืบตำแหน่ง, ผู้รับช่วงต่อ"
1662,頭を低くする,あたまをひくくする,"ก้มหัว,โค้งคำนับ"
1663,あばら筋,あばらすじ,เหล็กคอม้า
1664,頭を切り替える,あたまをきりかえる,"เปลี่ยนความคิด, ปรับวิธีคิดให้เข้ากับสถานการณ์ในปัจจุบัน โดยไม่ยึดติดกับวิธีคิดหรือวิธีปฏิบัติที่เคยทำมา"
1665,頭を離れない,あたまをはなれない,"ไม่สามารถลืมเรื่องนั้นได้, ยังคิดถึงตลอด, ลืมไม่ลง"
1666,頭から離れない,あたまからはなれない,"ไม่สามารถลืมเรื่องนั้นได้, ยังคิดถึงตลอด, ลืมไม่ลง"
1667,跡取り,あととり," ทายาท, ผู้สืบสกุล, ผู้รับมรดก, ผู้สืบสันดาน, ผู้สืบทอด, ผู้รับช่วง"
1668,相見積もり,あいみつもり,การเสนอราคาขายแข่งกัน
1669,垢抜ける,あかぬける,ดูเป็นผู้เป็นคนขึ้น ดูสง่างามขึ้น ดูสดใส
1670,アームホール,ああむほおる,ช่องแขนเสื้อ
1671,穴釦,あなぼたん,กระดมที่มีรู
1672,あんた,あんた,คำเรียก あなた/貴方 แบบไม่สุภาพ (ใช้เรียกอีกฝ่ายในเชิงดูถูก คล้ายกับคำว่า お前)
1673,雨漏り,あまもり,น้ำฝนที่รั่วลงมาจากหลังคา
1674,安全衛生,あんぜんえいせい,ความปลอดภัยและชีวอนามัย
1675,ある意味で,あるいみで,ในเง่หนึ่ง จะว่าไป
1676,圧力容器,あつりょくようき,ถังรับแรงดัน (Pressure Vessel)
1677,姉御肌,あねごはだ,ผู้หญิงที่มีนิสัยดูแลเอาใจใส่ดี เทกแคร์ดี
1678,アロマ系オイル,あろまけいおいる,"น้ำมันอะโรมาติก (aromatic oil) 
คือ น้ำมันที่มีองค์ประกอบส่วนใหญ่เป็นสารประกอบไฮโดรคาร์บอนที่มีวงแหวนเบนซีน (benzene ring)
อย่างน้อย 1 หมู่อยู่ในโครงสร้างโมเลกุล ซึ่งมีสูตรโครงสร้างทั่วไป Cn
Hn และมีส่วนประกอบที่เป็นอะโรมาติก 65-85%"
1679,安全帯,あんぜんたい,เข็มขัดนิรภัย(SAFETY HARNESS)
1680,穴径,あなけい,เส้นผ่านศูนย์กลางรู(φ)
1681,圧縮成形,あっしゅくせいけい,"Compression moulding 
การขึ้นรูปโดยใช้แม่พิมพ์แบบอัดเป็นวิธีการขึ้นรูปที่ใช้กันมากที่สุดในโรงงานอุตสาหกรรม เครื่องอัดที่นิยมใช้ ได้แก่ เครื่องอัดระบบไฮดรอลิค "
1682,足の引っ張り合い,あしのひっぱりあい,ขัดแข้งขัดขากันเอง ขัดขวางกันเอง
1683,アマダイ,あまだい,ปลา Tilefish
1684,泡立てネットボール,あわだてねっとぼーる,ไยตาข่าย(กลม)อาบน้ำ
1685,泡立てネット,あわだてねっと,ไยตาข่ายอาบน้ำ
1686,青汁,あおじる,น้ำผลไม้สีเขียว
1687,アポなし,あぽなし,ไม่ได้นัดหมาย
1688,悪影響,あくえいきょう,ผลกระทบไม่ดี ผลกระทบร้าย
1689,愛社,あいしゃ,การรักบริษัทตัวเอง
1690,あの声で蜥蜴食らうか時鳥,あのこえでとかげくらうかほととぎす ,สวยแต่รูป จูปไม่หอม
1691,愛想を振りまく,あいそをふりまく,โปรยเสนห์ ทำแต้ม 
1692,安保法案,あんぽほうあん,กฎหมายความมั่นคง
1693,悪魔は悪魔を知る,あくまはあくまをしる,ผีเห็นผี หรือ ไก่เห็นตีนงู งูเห็นนมไก่
1694,穴場的なスポット,あなばてきなすぽっと,จุดเที่ยว หรือ สถานที่ดีๆที่ไม่ค่อยมีคนรู้จัก
1695,穴場観光スポット,あなばかんこうすぽっと,ที่เที่ยวอันซีน ที่เที่ยวดีๆที่คนไม่ค่อยรู้จัก
1696,揚げ昆虫スナック,あげこんちゅうすなっく,ขนมแมลงทอดกรอบ
1697,アルミ モールド,あるみもーるど,aluminum mold  แม่พิมพ์ที่ทำจากอลูมิเนียม
1698,歩きスマホ,あるきすまほ,"การเล่นมือถือขณะกำลังเดิน,การเดินไปเล่นมือถือไป (Texting while walking) "
1699,雨どい,あまどい,รางน้ำฝน
1700,"<a href=""/dictionary/show/64065"">有りとあらゆる</a>",ありとあらゆる,"ทุกๆสิ่ง,ทุกๆอย่าง,ทุกๆทางที่เป็นไปได้"
1701,圧雪,あっせつ,กดหิมะให้แน่น (สำหรับการเล่นสกี)
1702,頭で押し込む,あたまでおしこむ,โหม่งยัดเข้าไป โหม่งกดเข้าไป(ศัพท์กีฬา)
1703,赤チン災害,あかちんさいがい,"อุบัติเหตุเล็กน้อย(minor injury accident)
อุบัติเหตุทีก่อให้เกิดการบาดเจ็บเพียงเล็กน้อย ในระดับที่ใช้ยาแดงรักษาก็พอ "
1704,アルカリ乾電池,あるかりかんでんち,"แบตเตอรี่อัลคาไลน์,ถ่านไฟฉายอัลคาไลน์(Alkaline Battery)"
1705,圧痕,あつこん,รอยจากการโดนแรงดัน ความดัน 
1706,後退り,あとじさり,ถดถอย ถอยหลัง หันหลังหนี
1707,朝立ち,あさだち,การแข็งตัวของอวัยวะเพศชายช่วงเช้า เคารพธงชาติ
1708,安全確保,あんぜんかくほ,"ทำเพื่อความปลอดภัย,มุ่งเน้นเพื่อความปลอดภัย (safety guarantee)"
1709,足固め,あしがため,1.การเตรียมตัวเบื้องต้นเพื่อให้บรรลุแผนหรือเป้าหมาย 2.การเตรียมตัว(เรื่องกำลังขา)ให้พร้อมก่อนออกเดินทาง(ท่องเที่ยว หรือ ปืนเขา) 
1710,赤票,あかひょう,ใบแดง(โดนเป็นทหาร)
1711,相手次第,あいてしだい,1.การที่ปรับเปลี่ยนพฤติกรรมให้เหมาะกับฝ่ายตรงข้าม 2.ขึ้นอยู่กับฝ่ายตรงข้าม
1712,鮟鱇,あんこう,ปลามังค์ฟิช (Monkfish) 
1713,あんこう鍋,あんこうなべ,หม้อไฟปลามังค์ฟิช (Monkfish) 
1714,後腐れがない,あとくされがない,จบได้ด้วยดี ไม่ยุ่งยาก 
1715,後腐れない,あとくされない,จบได้ด้วยดี ไม่ยุ่งยาก 
1716,後腐れない女,あとくされないおんな,ผู้หญิงที่ยอมเลิกด้วยดี ผู้หญิงที่ยอมเลิกโดยไม่ตามราวี (โดยมากใช้ในความหมายไม่ดี)
1717,ありつけない,ありつけない,หาไม่ได้อีก ไม่ได้อีกแล้ว
1718,悪玉コレステロール,あくだまコレステロール,"ไขมันไม่ดี,ไขมันร้าย (Low Density Lipoprotein มีคำย่อว่า LDL)"
1719,曖昧模糊とする,あいまいもことする,ไม่ชัดเจน ไม่แน่นอน คุมเครือ
1720,綾戻し,あやもどし,การย่อแล้วเด้ง(ศัพท์หุ้น)
1721,アカ族,あかぞく,ชาวอาข่า
1722,暗雲が漂う,あんうんがただよう,บรรยากาศดูอึมครึม ดูไม่สดใส (สถานการณ์ดูแย่)
1723,安全増防爆形モータ,あんぜんぞうぼうばくけいもーた,Explosion proof motor increased safety มอเตอร์ป้องกันระเบิดเพิ่มความปลอดภัย
1724,アース端子,あーすたんし,"เป็นขั้วมีไว้เพื่อเชื่อมต่อกับสายดิน ,grounding terminal เรียกว่า アースターミナル ก็ได้ "
1725,亜鉛合金,あえんごうきん,ซิงค์อัลลอย(Zinc Alloy)
1726,当たり屋,あたりや,มิจฉาชีพ หรือ พวกที่แกล้งเดินชน ให้ชน หรือให้เหยียบเพื่อเรียกค่าเสียหาย
1727,青焼,あおやき,"พิมพ์เขียว, Blueprint"
1728,遊ばす,あそばす,1. ให้เล่น 2.ปล่อยทิ้งไว้(โดยไม่ได้ใช้) 3.ใช้ในรูปสุภาพเชิงยกย่องของคำว่า する　มักอยู่ในรูป　「お…あそばす」หรือ 「ご（御）…あそばす」
1729,泡ハンドソープ,あわはんどそーぷ,สบู่เหลวล้างมือแบบฟอง
1730,アンパイ,あんぱい,เซฟ ปลอดภัย 
1731,洗い清める,あらいきよめる,ชำระล้าง ล้างชำระให้สะอาด
1732,愛想よくする,あいそよくする,ทำตัวให้น่ารัก(อัธยาศัยดี) ทำตัวให้มีมิตรไมตรี ทำตัวให้อัธยาศัยดี
1733,泡となる,あわとなる,ผิดพลาด พลาดพลั้ง ไม่สำเร็จ
1734,泡と消える,あわときえる,ผิดพลาด พลาดพลั้ง ไม่สำเร็จ
1735,頭の中に叩き込む,あたまのなかにたたきこむ,ยัดเยียดลงใส่สมอง (จำให้ได้อย่าลืม)
1736,悪意を持つ,あくいをもつ,คิดไม่ดี คิดไม่ซื่อ
1737,ありがたがられる,ありがたがられる,ได้รับการยอมรับ ได้รับคำชื่นชม 
1738,安定型,あんていがた,ประเภทแน่นอน ลักษณะมั่นคง
1739,安定型人間,あんていがたにんげん,คนที่มีบุคลิกชอบความมั่นคง แน่นอน ไม่ชอบการเปลี่ยนแปลง
1740,足がすくむ・足が竦む,あしがすくむ,กลัวจนขาสั่นก้าวไม่ออก
1741,商い,あきない,1.การค้าขาย 2.ยอดขาย
1742,商いが少ない,あきないがすくない,ขายไม่ดี ยอดไม่ดี
1743,崇め奉る,あがめたてまつる,"บูชา,หลงใหลศรัทธา,เทิดทูน,เคารพ"
1744,あわいがよければ,あわいがよければ,"ถ้าโชคดี,ถ้าเป็นไปได้ด้วยดี"
1745,安全策,あんぜんさく,1.มาตรการเซฟ มาตรการที่ปลอดภัย แผนรองรับความเสี่ยง(เช่นพวกทำประกันชีวิต ประกันสุขภาพ) 2.มาตรการช่วยเหลือผู้ตกยาก
1746,安全網,あんぜんもう,1.ตะข่ายกันล่วง ตะข่ายกันตก 2. มาตรการเซฟ มาตรการที่ปลอดภัย แผนรองรับความเสี่ยง(เช่นพวกทำประกันชีวิต ประกันสุขภาพ) 3. มาตรการช่วยเหลือผู้ตกยาก
1747,頭で折り返す,あたまでおりかえす,โหม่งบอลย้อนกลับมาให้
1748,赤ちゃん縁組,あかちゃんえんぐみ,การรับเด็กเล็กมาเป็นบุตรบุญธรรม
1749,赤ちゃんポスト,あかちゃんぽすと,ตู้ทิ้งทารก เปิดให้บริการแก่แม่ที่ไม่สามารถเลี้ยงลูกได้ ให้สามารถนำทารกมาวางทิ้งไว้ในตู้ได้ โดยจะมีเจ้าหน้าที่โรงพยาบาลรับไปเพื่อหาบุคคลที่เหมาะสมมารับไปเลี้ยง
1750,赤線区域,あかせんくいき,พื้นที่เรดโซน หรือ พื้นที่สีเทาที่มีร้านบริการอ่างอบนวดเยอะในอดีต(ตั้งแต่ปี 1946-1958)
1751,赤線地帯,あかせんちたい,พื้นที่เรดโซน หรือ พื้นที่สีเทาที่มีร้านบริการอ่างอบนวดเยอะในอดีต(ตั้งแต่ปี 1946-1958)
1752,青線地帯,あおせんちたい,พื้นที่ที่มีลักลอบขายบริการทางเพศแบบผิดกฎหมาย
1753,青線区域,あおせんくいき,พื้นที่ที่มีลักลอบขายบริการทางเพศแบบผิดกฎหมาย
1754,泡踊り・あわ踊り,あわおどり,การล้างตัวด้วยฟองสบู่ให้ของหญิงบริการ(หนึ่งในบริการของอาบอบนวด)
1755,贖い,あがない,การล้างบาป การชดเชคความผิดที่ได้ทำ
1756,油溜め,あぶらため,กากกลั่น การน้ำมัน
1757,揚げライスシート,あげライスシート,ข้าวตังทอด
1758,餡かけ麺,あんかけめん,ราดหน้า
1759,葦,あし・よし,ต้นไม้จำพวก อ้อ หรือ กก
1760,浴びるほど,あびるほど,อย่างมาก เหมือนอาบใส่ตัว(เปรียบว่า เยอะมาก เช่น กินเหล้า)
1761,浴びるほど飲む,あびるほどのむ,ดื่มเหมือนอาบน้ำ ดื่มเยอะโคตรๆ 
1762,足タレ,あしたれ,นางแบบขา　นายแบบขา (ขาสวย ใช้มือเป็นแบบในการถ่ายทำ)
1763,足タレント,あしたれんと,นางแบบขา　นายแบบขา (ขาสวย ใช้มือเป็นแบบในการถ่ายทำ)
1764,浅漬け,あさづけ,ของดองแบบง่ายๆ (ดองแบบไม่ทิ้งไว้นาน)
1765,握手サービス,あくしゅさーびす,การจับมือแฟนๆ
1766,垢すり,あかすり,การขัดขี้ไคล
1767,圧迫材料,あっぱくざいりょう,ปัจจัยกดดันตลาดหุ้น
1768,安定の柱,あんていのはしら,เสาแห่งความมั่นคง
1769,有り難迷惑,ありがためいわく,เป็นน้ำใจที่ไม่อยากได้ เป็นเรื่องน่าขอบคุณที่ไม่อยากได้ 
1770,あんあんと喘ぐ,あんあんとあえぐ,"ร้อง อ้าอ้า,ร้องด้วยความเสียวซาบซ่า"
1771,案ずるより産むが易し,あんずるよりうむがやすし,ทำง่ายกว่าที่คิด 
1772,遊びに誘う,あそびにさそう,ชวนเที่ยว ชวนไปเที่ยว
1773,嗚呼,ああ,"เสียงเอื้อน ""อ้าอ้า"""
1774,アン,あん,เสียงคราง อ้า
1775,あんと言う,あんという,ร้องคราง อ้า
1776,仰げば尊し,あおげばとうとし,เพลง Aogeba toutoshi หรือ เพลงเรียนจบ (เพลงที่นักเรียนร้องขอบคุณอาจารย์ตอนเรียนจบ)
1777,あらあら,あらあら,อุ๊ยตาย (ผู้หญิงใช้)
1778,荒荒・荒々,あらあら,อย่างรุนแรง อย่างหยาบกร้าน อย่างโหดเหี้ยม
1779,跡目,あとめ,"ผู้สืบสกุล,ผู้สืบทอด "
1780,跡目争い,あとめあらそい,การต่อสู้เพื่อแย่งชิงผู้สืบทอด การช่วงชิงตำแหน่งผู้สืบทอด
1781,跡目を継ぐ,あとめをつぐ,สืบทอด สืบตำแหน่ง รับช่วง
1782,赤字スタート,あかじすたーと,ขาดทุนตั้งแต่เริ่มต้น เริ่มต้นก็ขาดทุน
1783,当り散らす,あたりちらす,เหวี่ยงไปทั่ว โกรธไปทั่ว 
1784,足をかけて倒す,あしをかけてたおす,ขัดขาล้มลงไป ขัดขาเหวี่ยงล้มลงไป
1785,小豆色,あずきいろ,สีน้ำตาลอมแดง
1786,跡式,あとしき,การสืบทอด ของที่ได้รับการสืบทอดมา
1787,甘納豆,あまなっとう,ถั่วหวาน ถั่วเชื่อมน้ำตาล
1788,淡路結び・あわじ結び,あわじむすび,การผูกแบบ Awajimusibi คือ การผูกโบว์ของขวัญไขว้สไตล์ญี่ปุ่น
1789,アジテーター,あじてーたー,"เครื่องกวน, เครื่องตีส่วนผสม, เครื่องปั่น"
1790,鮟肝・あん肝,あんきも, ตับปลามังค์ฟิช (Monkfish liver)
1791,アンスラサイト,あんすらさいと,ถ่านหินชนิดแข็ง ถ่านหินแอนธระไซท (anthracite)
1792,相通じる,あいつうじる,1.มีจุดเหมือนกัน มีความคล้ายกัน 2.เข้าใจซึ่งกันและกัน
1793,相通ずる,あいつうずる,1.มีจุดเหมือนกัน มีความคล้ายกัน 2.เข้าใจซึ่งกันและกัน
1794,頭の黒い鼠,あたまのくろいねずみ,ฝีมือคนใกล้ตัว(ขโมย) คนกันเองทำ(ขโมย)
1795,明日は明日の風が吹く,あしたはあしたのかぜがふく,"ปล่อยให้มันเป็นไป,อะไรจะเกิดก็ต้องเกิด"
1796,暗黒の5月事件,あんこくの5がつじけん,พฤษภาทมิฬ
1797,朝日新聞,あさひしんぶん,หนังสือพิมพ์อาซาฮี(Asahi shimbun)
1798,アレッポ腫,あれっぽしゅ,ไวรัสกินเนื้อคน (Aleppo Button Disease  หรือ Aleppo boil)
1799,あかなめ,あかなめ,ผีอากานาเมะ ผีปอบญี่ปุ่น(ชอบกินของเสียในห้องน้ำ) 
1800,後を追う,あとをおう,ไล่หลังตามไป ตามไป 
1801,ありゃしない,ありゃしない,ไม่มีหรอกแบบนั้น ไม่มีทาง
1802,ありはしない,ありはしない,ไม่มีหรอกแบบนั้น ไม่มีทาง 
1803,アロエベラ,あろえべら,ว่านหางจระเข้
1804,悪意が入る,あくいがはいる,แฝงความรู้สึกไม่ดีเข้าไป ใส่ความรู้สึกไม่ดีเข้าไป
1805,足を延ばす,あしをのばす,ไปต่ออีก ก้าวไปในที่ต่อไปอีก (ใช้พูดตอนไปถึงที่หนึงแล้วและจะไปต่อที่อื่นอีก)
1806,ああだこうだ言う・あーだこーだ言う,ああだこうだいう,พูดโน่นพูดนี่ พูดไปโน่นไปนี่ 
1807,頭がピーマン,あたまがピーマン,สมองกลวง (สมัยนี้ไม่พูดกันแล้ว)
1808,頭がウニ,あたまがうに,จิตใจสับสนวุ่นวาย สมองว้าวุ่น
1809,藍甕・藍がめ,あいがめ,ไหเก็บสีคราม
1810,明け暮れ,あけくれ,"1.ตอนเช้าและเย็น, 2.ทำทั้งวันทั้งคืน จดจ่อตลอดเวลา (กับสิ่งที่ทำ) "
1811,"<a href=""/dictionary/show/68908"">明け暮れ</a>",あけくれ,เสมอ อย่างบ่อย 
1812,足を使う,あしをつかう,ออกแอ๊คชั่น ออกหา วิ่งวุ่น วิ่งเต้น
1813,当たり棒・当り棒,あたりぼう,ไม้บดงาเล็ก (ใช้เรียกแทนคำว่า すりこ木 ในบางครั้ง ตามความเชื่อแต่โบราณว่า 当たり棒 คำนี้แฝงโชคลาภมากกว่าคำว่า すりこ木 ที่แปลว่าไม้บดงาแต่แฝงความหมายไม่ดีเนื่องจากมีคำว่า すり ไปพ้องเสียงกับคำว่า ฉก ล้วงเงิน )
1814,当たり木,あたりぎ,ไม้บดงาเล็ก (ใช้เรียกแทนคำว่า すりこ木 ในบางครั้ง ตามความเชื่อแต่โบราณว่า 当たり棒 คำนี้แฝงโชคลาภมากกว่าคำว่า すりこ木 ที่แปลว่าไม้บดงาแต่แฝงความหมายไม่ดีเนื่องจากมีคำว่า すり ไปพ้องเสียงกับคำว่า ฉก ล้วงเงิน )
1815,悪女の深情け,あくじょのふかなさけ,1.นิสัยขี้หึง หรือ ขี้สงสารที่เกินพอดีของผู้หญิงหน้าตาขี้เหร่ 2.การทำเกินจำเป็น ยุ่งไม่เข้าเรื่อง
1816,赤紙を引く,あかがみをひく,จับได้ใบแดง(ตอนเกณฑ์ทหาร)
1817,阿鼻地獄 ,あびじごく,อเวจี หรือ อวิจี (อเวจีมหานรกนั้น เป็นนรกขุมลึกที่สุดในบรรดานรก 8 ขุม)
1818,アングラ文化,あんぐらぶんか,วัฒนธรรมใต้ดิน วัฒนธรรมด้านมืด
1819,後は野となれ山となれ,あとはのとなれやまとなれ ,ขอแค่แก้ไขปัญหาตรงหน้าได้ เรื่องที่จะตามมาภายหลังจะเป็นยังไงช่างมัน
1820,呆れ果てる,あきれはてる,1.ระอา เอือมสุดๆ 2.งุนงง สับสน ทำไรไม่ถูก
1821,油受け,あぶらうけ,ถาดรองน้ำมัน
1822,油こし,あぶらこし,เครื่องกรองน้ำมัน
1823,油指し・油さし,あぶらさし,เครื่องหยอดน้ำมัน
1824,圧縮試験,あっしゅくしけん,การทดสอบการบีบอัด
1825,圧縮強度,あっしゅくきょうど,ความทนแรงบีบอัด
1826,暗視,あんし,การมองเห็นในที่มืด
1827,暗視カメラ ,あんしカメラ,กล้องอินฟราเรด
1828,暗視装置,あんしそうち,ไนท์วิชชั่นดีไวท์ (night  vision  devices)  หรือ  NVDS  
1829,アカサギ,あかさぎ,1.การหลอกลวงแต่งงาน 2.นักต้มตุ๋นที่หลอกลวงให้แต่งงาน
1830,アオサギ,あおさぎ,1.นักตุ้มตุ๋นที่หลอกลวงบริษัทต่างๆ 2.การหลอกตุ้มตุ๋นบริษัทหรือธุรกิจต่างๆ
1831,安水,あんすい,"น้ำแอมโมเนีย (ammonia solution, ammonia water)"
1832,足裏,あしうら,ฝ่าเท้า
1833,安に居て危を思う,あんにいてきをおもう,ยามสงบจงคิดเรื่องเภทภัย
1834,諦めは心の養生,あきらめはこころのようじょう,การตัดใจ คือ การเยียวยาจิตใจชั้นดี
1835,合縁奇縁,あいえんきえん,การรู้จักหรือถูกใจกันเป็นเรื่องของวาสนา
1836,頭を抱え込む,あたまをかかえこむ,"กลุ้มจนปวดหัว,กุมขมับปวดหัว"
1837,有り触れた名前,ありふれたなまえ,ชื่อโหลๆ 
1838,あいみつをとる,あいみつをとる,"ประกวดราคา,ขอใบเสนอราคาหลายๆผู้รับเหมาเพื่อเทียบราคา"
1839,油を絞る,あぶらをしぼる,ตำหนิอย่างเข้มงวดกับความผิดพลาด
1840,安全ピン,あんぜんピン,เข็มกลัด
1841,愛想づかしも金から起きる,あいそづかしもかねからおきる,เงินหมด รักก็หมด
1842,ありよりのあり,ありよりのあり,"ค่อนข้างโอเคร,ได้อยู่ "
1843,安全パトロール,あんぜんパトロール,1.การออกตรวจเชคความปลอดภัยร่วมกับตำรวจ 2.การออกตรวจตราเชคความปลอดภัยในไซต์งานก่อสร้าง 
1844,安パト,あんぱと,1.การออกตรวจเชคความปลอดภัยร่วมกับตำรวจ 2.การออกตรวจตราเชคความปลอดภัยในไซต์งานก่อสร้าง 
1845,足場屋,あしばや,ช่างทำนั่งร้าน คนต่อนั่งร้าน
1846,間を取る,あいだをとる,1.รักษาระยะห่าง 2.เลือกสิ่งที่อยู่ตรงกลาง (จากหลายสิ่ง) 3.ได้ค่าแรงจากการเป็นตัวกลาง
1847,当たらずと雖も遠からず・中らずと雖も遠からず,あたらずといえどもとおからず,ถึงไม่ถูกร้อยเปอร์เซนต์แต่ก็ใกล้เคียง
1848,当たらずとも遠からず,あたらずともとおからず,ถึงไม่ถูกร้อยเปอร์เซนต์แต่ก็ใกล้เคียง
1849,上げ膳据え膳,あげぜんすえぜん,ให้คนอื่นทำหมดโดยตัวเองไม่ต้องทำอะไร
1850,上げ膳・上膳,あげぜん,1.การเสิรฟ์ถาดอาหารให้ลูกค้า  2.การเตรียมอาหาร
1851,後を絶たない,あとをたたない,ไม่ขาดสาย
1852,足取りを追う,あしどりをおう,ตามร่องรอย แกะรอยเท้า
1853,足取りを途絶える,あしどりをとだえる,"หายตัวไป,ไร้ร่องรอย "
1854,有らぬ風評を立てる,あらぬふうひょうをたてる,สร้างกระแส หรือ สร้างข่าวลือที่ไร้มูลความจริง
1855,ありていに言えば,ありていにいえば,ถ้าพูดแบบไม่อ้อมค้อม ถ้าพูดตรงๆ
1856,足を向けて寝られない,あしをむけてねられない,ปฏิบัติอย่างลวกๆ ไม่ได้ (เพราะอีกฝ่ายเป็นคนที่เราเคารพ หรือ มีพระคุณ)
1857,亜人,あじん,กึ่งมนุษย์ สายพันธุ์อมนุษย์ (demi-human)
1858,アジ看,あじかん,"ป้ายยั่วยุ,ป้ายปลุกระดม(ทางการเมือง)"
1859,青のり,あおのり,สาหร่ายอาโอโนริ
1860,粗挽き・粗挽,あらひき,การบดหยาบ
1861,暗号通貨,あんごうつうか,"เงินดิจิตอล,เงินดิจิทัล ( Crypto Currency)"
1862,泡姫,あわひめ,"เด็กอ่าง,ผู้หญิงที่ทำงานอาบอบนวด"
1863,天児,あまがつ ,ตุ๊กตาปัดรังควานอามางะทสึ (ทำจากไม้แกะสลัก)
1864,足元に及ぶ,あしもとにおよぶ,"ใกล้เคียง,เข้าใกล้ระดับนั้น"
1865,泡泡洗体,あわあわせんたい,การแช่ตัวอาบน้ำในอ่างตีฟอง
1866,垢,あか,แอคเคาท์ หรือ บัญชี (เช่น ทวิตเตอร์) 
1867,ある程度,あるていど,ประมาณหนึ่ง ส่วนหนึ่ง 
1868,雨粒,あまつぶ・あめつぶ,หยาดฝน
1869,足がつく・足が付く,あしがつく,"1.แกะรอยได้,แกะรอยจนเจอ,ตามจนเจอ 2.ได้สามีเจ้าชู้,ได้แฟนเจ้าชู้ (แฟนผู้ชาย)"
1870,悪事を働く,あくじをはたらく,ก่อเรื่องชั่ว ทำร้ายใคร ทำไม่ดีกับใคร
1871,ある種,あるしゅ,"ในอีกแง่หนึ่ง,ในอีกความหมายหนึ่ง,ในอีกนัยหนึ่ง"
1872,開け放つ,あけはなつ,"เปิดรับลม,เปิดอ้า (ประตู หน้าต่าง)"
1873,当て推量,あてずいりょう,"เดามั่ว,คาดเดา"
1874,当て擦る・当てこする,あてこする,"พูดเสียดสี,กัด หรือ พูดจาเสียดแทง"
1875,当て擦りを言う,あてこすりをいう,"พูดเสียดสี,กัด หรือ พูดจาเสียดแทง"
1876,圧する,あつする,1.กด อัด บีบ 2.ปราม ปราบปราม
1877,明かり取り,あかりとり,กระจกรับแสง
1878,足台,あしだい,"แท่นเหยียบ,ที่เหยียบ"
1879,当たり障り,あたりさわり,1.สร้างผลกระทบ สร้างความเสียหาย 2.กระทบไปทั่ว 
1880,後退る・後ずさる,あとずさる,1.ถดถอย ถอยหลัง 2.ถอยห่าง รู้สึกลังเล
1881,後じさる・後退る,あとじさる,1.ถดถอย ถอยหลัง 2.ถอยห่าง รู้สึกลังเล
1882,朝型 ,あさがた,นิสัยตื่นเช้า ทำงานช่วงเช้า และ เข้านอนเร็ว 
1883,汗が滴る・汗がしたたる,あせがしたたる,"เหงื่อไหล,เหงื่อไหลย้อย"
1884,汗が流れる,あせがながれる,"เหงื่อไหล,เหงื่อไหลย้อย"
1885,あんぐり,あんぐり,สภาพอ้าปากหว๋อ (เพราะตกใจ แปลกใจ หรือ หลงใหล)
1886,有り有り,ありあり,ยังเหลืออยู่เลย (มักใช้ในวงเหล้า ตอนที่ปฏิเสธเวลาคนจะชงเหล้าเพิ่มให้)
1887,安打,あんだ,ตีได้ฮิต (ในกีฬาเบสบอล)
1888,頭を捻る,あたまをひねる,1.คิดพลิกแพลง ประยุกต์คิด 2.คาใจ สงสัย
1889,後付け・跡付け,あとつけ,1.การใส่ของไว้ท้ายคนที่ขี่ม้าอยู่ หรือ ของวางท้าย 2.ผู้ติดตาม 3.พวกประจบสอพลอ 4.การเพิ่มเติมเข้าไป 5.การละเล่นต่อท้ายคำ (เหมือน しりとり)
1890,安全柵,あんぜんさく,"รั้วล้อม,รั้วล้อมปลอดภัย"
1891,足並み,あしなみ,"1.ก้าว,ฝีเท้า,จังหวะการเดิน 2.แนวทางในการทำงาน,ความเป็นหนึ่งเดียวกันในการทำงาน 3.ทุกๆย่างก้าว (มักใช้ในรูป 足並みに ขยายกริยา)"
1892,安全器,あんぜんき,"เครื่องตัดไฟรั่ว,เซฟตี้คัท,เบรกเกอร์ (Safety cut)"
1893,汗を飛び散らせる,あせをとびちらせる,"เหงื่อออกท่วม,เหงื่อกระจาย "
1894,安全衛生委員会,あんぜんえいせいいいんかい,คณะกรรมการความปลอดภัยและอาชีวอนามัย
1895,愛想を尽かされる,あいそをつかされる,"ไร้ค่า,ถูกทอดทิ้ง,ไม่ได้รับการให้ค่า"
